oeblxmlname,awLabel,aw_url,instance_of,location,inception,creator,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1378676,Janusz III of Masovia,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q355998,Piotr Kmita Sobieński,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q173603,helmet,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4759725,Andrzej Tęczyński,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q10856,Columbidae,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4991371,soldier,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1645646,Seweryn Boner,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q3635324,Bartolommeo Berrecci,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q271509,"Hedwig Jagiellon, Electress of Brandenburg",http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q42436,flag of Poland,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q680654,Hieronymus Jaroslaw Łaski,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q7253161,Prussian Homage,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4759638,Andrzej Kościelecki,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q457254,Teodora Matejko,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q9394620,Łukasz II Górka,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q728694,Krzysztof Szydłowiecki,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q42436,flag of Poland,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q339351,Jan Łaski,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q18366538,Krzysztof Kreutzer,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q12791,sword,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q461585,orb,http://www.wikidata.org/entity/Q296955,388,785
P/Pulitzer_Josef_1847_1911,Pulitzer Prize,,,,1917-01-01T00:00:00Z,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q40433,"Albert, Duke in Prussia",http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q2587484,Przecław Lanckoroński,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4484973,Mikołaj Firlej,http://www.wikidata.org/entity/Q296955,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4759725,Andrzej Tęczyński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q18366538,Krzysztof Kreutzer,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4991371,soldier,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1645646,Seweryn Boner,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q3388976,Piotr Opaliński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q229434,Bona Sforza,http://www.wikidata.org/entity/Q12321255,388,785
S/Strauss_Johann_1825_1899,Die Fledermaus,,,,1874-01-01T00:00:00Z,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q712444,Konstanty Ostrogski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q728694,Krzysztof Szydłowiecki,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q972632,Stańczyk,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q461585,orb,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q2850597,Anna Radziwiłł,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q225524,Frederick II of Legnica,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q433635,Mauritius Ferber,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q2587484,Przecław Lanckoroński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q18366495,Friedrich von Heydeck,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1143171,St. Mary's Basilica,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q3201208,Piotr Tomicki,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4484973,Mikołaj Firlej,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q384941,George,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q654437,executor,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q649552,Józef Szujski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q54056,Sigismund I the Old,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q54058,Sigismund II Augustus,http://www.wikidata.org/entity/Q12321255,388,785
T/Tyl_Josef-Kajetan_1808_1856,Kde domov můj,,,,,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q6150043,Jan Tarnowski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q2657145,Albertas Goštautas,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1378676,Janusz III of Masovia,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q355998,Piotr Kmita Sobieński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q173603,helmet,http://www.wikidata.org/entity/Q12321255,388,785
S/Strauss_Johann_1825_1899,The Gypsy Baron,,,,1885-01-01T00:00:00Z,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4759725,Andrzej Tęczyński,http://www.wikidata.org/entity/Q12321255,388,785
B/Boltzmann_Ludwig_1844_1906,Stefan-Boltzmann law,,,,,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4991371,soldier,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1645646,Seweryn Boner,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q3635324,Bartolommeo Berrecci,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q271509,"Hedwig Jagiellon, Electress of Brandenburg",http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q42436,flag of Poland,http://www.wikidata.org/entity/Q12321255,388,785
S/Strauss_Johann_1825_1899,The Blue Danube,,,,1866-01-01T00:00:00Z,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q680654,Hieronymus Jaroslaw Łaski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q7253161,Prussian Homage,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4759638,Andrzej Kościelecki,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q457254,Teodora Matejko,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q9394620,Łukasz II Górka,http://www.wikidata.org/entity/Q12321255,388,785
B/Boltzmann_Ludwig_1844_1906,Boltzmann's entropy formula,,,,,,,,,,,,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q728694,Krzysztof Szydłowiecki,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q339351,Jan Łaski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q18366538,Krzysztof Kreutzer,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q461585,orb,http://www.wikidata.org/entity/Q12321255,388,785
M/Mucha_Alfons_1860_1939,The Slav Epic,,,http://www.wikidata.org/entity/Q496259,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q146691,,,,,,600,
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q2587484,Przecław Lanckoroński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q4484973,Mikołaj Firlej,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q384941,George,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q654437,executor,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q3388976,Piotr Opaliński,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q229434,Bona Sforza,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q712444,Konstanty Ostrogski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q54058,Sigismund II Augustus,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q195311,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q6150043,Jan Tarnowski,http://www.wikidata.org/entity/Q12321255,388,785
M/Matejko_Jan_1838_1893,Prussian Homage,,,http://www.wikidata.org/entity/Q569445,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q972632,Stańczyk,http://www.wikidata.org/entity/Q12321255,388,785
